timestamp_ms,open,high,low,close,volume,rsi14,macd,macd_signal,macd_hist,stoch_k,stoch_d,stoch_rsi_k,stoch_rsi_d,adx14,atr14,bb_upper,bb_middle,bb_lower,ema20,ema50,target
1709067600000,0.53602000,0.53827000,0.53300000,0.53808000,356424.94000104,69.2438,0.0086,0.0063,0.0023,77.3469,86.8743,58.2999,78.9416,46.5306,0.00672797,0.54179197,0.51921200,0.49663203,0.52196652,0.51232489,-0.00817336465206027
1709071200000,0.53800000,0.54406000,0.53783000,0.54089000,504404.65586264,70.8590,0.0091,0.0069,0.0022,71.7189,78.5399,40.2077,59.0109,48.3632,0.00669240,0.54468388,0.52085900,0.49703412,0.52376876,0.51344509,-0.008484933147142272
1709074800000,0.54091000,0.54422000,0.54025000,0.54057000,171087.06055184,70.4055,0.0093,0.0074,0.0019,73.9427,74.3362,42.9917,47.1664,50.0721,0.00649795,0.54688106,0.52257600,0.49827094,0.52536888,0.51450882,-0.010936998702963075
1709078400000,0.54068000,0.54406000,0.53541000,0.53750000,185943.69541512,66.0393,0.0091,0.0077,0.0014,72.8563,72.8393,38.7600,40.6532,50.3473,0.00665167,0.54837228,0.52394600,0.49951972,0.52652422,0.51541043,-0.0059712810380921555
1709082000000,0.53704000,0.54116000,0.53652000,0.53728000,22636.56953080,65.7247,0.0088,0.0079,0.0009,69.6924,72.1638,31.9800,37.9106,50.6028,0.00650798,0.54956517,0.52527550,0.50098583,0.52754858,0.51626806,0.002973537724731142
1709085600000,0.53741000,0.53957000,0.53636000,0.53912000,116976.31214234,67.1347,0.0086,0.0081,0.0006,68.4737,70.3408,21.3342,30.6914,50.7954,0.00627241,0.55067703,0.52672900,0.50278097,0.52865062,0.51716422,0.00970935177163107
1709089200000,0.53927000,0.53927000,0.53332000,0.53370000,30113.99741221,59.3851,0.0080,0.0080,-0.0001,63.8985,67.3549,12.4577,21.9239,50.1324,0.00624938,0.55059604,0.52798300,0.50536996,0.52913151,0.51781268,0.02113538073033611
1709092800000,0.53379000,0.53726000,0.53335000,0.53632000,224200.22005795,61.6874,0.0076,0.0079,-0.0004,61.9261,64.7661,7.0450,13.6123,49.5167,0.00608228,0.55063170,0.52928600,0.50794030,0.52981613,0.51853845,0.012028352929243268
1709096400000,0.53607000,0.53710000,0.53359000,0.53469000,143413.88126275,59.4303,0.0070,0.0078,-0.0007,56.9029,60.9092,3.1083,7.5370,48.9451,0.00589854,0.55095387,0.53010550,0.50925713,0.53028031,0.51917185,0.00399433112821177
1709100000000,0.53468000,0.53500000,0.53113000,0.53430000,123766.44567090,58.8752,0.0065,0.0075,-0.0010,54.7762,57.8684,3.1083,4.4205,47.6855,0.00575365,0.55094597,0.53099500,0.51104403,0.53066314,0.51976511,0.011796144002254266
1709103600000,0.53456000,0.53934000,0.53373000,0.53888000,388839.30059156,63.2198,0.0064,0.0073,-0.0009,51.3878,54.3557,5.6982,3.9716,47.1070,0.00574339,0.55105185,0.53216650,0.51328115,0.53144570,0.52051471,0.0071558971444940726
1709107200000,0.53899000,0.54588000,0.53786000,0.54438000,474843.77941955,67.6407,0.0067,0.0072,-0.0005,55.4540,53.8727,17.0144,8.6070,47.2755,0.00590600,0.55107473,0.53375450,0.51643427,0.53267753,0.52145061,-0.0015258337595831293
1709110800000,0.54415000,0.54510000,0.53938000,0.54510000,396223.02780840,68.1800,0.0068,0.0071,-0.0002,68.7733,58.5384,42.8959,21.8695,47.4320,0.00589272,0.55151258,0.53510650,0.51870042,0.53386063,0.52237803,-0.005518777803942682
1709114400000,0.54510000,0.54652000,0.54136000,0.54281000,389495.48245717,64.4987,0.0067,0.0070,-0.0003,77.1845,67.1373,52.8994,37.6032,47.7200,0.00584038,0.55106963,0.53634350,0.52161737,0.53471295,0.52317929,0.022442969769206924
1709118000000,0.54272000,0.54736000,0.53336000,0.53683000,418488.12629134,55.9961,0.0061,0.0068,-0.0007,66.0542,70.6707,41.5234,45.7729,45.8938,0.00642321,0.54924131,0.53730850,0.52537569,0.53491457,0.52371461,-0.01520356624608071
1709121600000,0.53688000,0.54169000,0.53657000,0.54064000,307498.90997234,59.6461,0.0058,0.0066,-0.0008,56.5363,66.5917,24.0854,39.5027,44.1979,0.00633012,0.54704709,0.53837550,0.52970391,0.53545985,0.52437835,-0.03307656117620992
1709125200000,0.54058000,0.54330000,0.53686000,0.54275000,362685.52665299,61.5483,0.0057,0.0065,-0.0007,55.1037,59.2314,23.6337,29.7475,42.8636,0.00633797,0.54676736,0.53906600,0.53136464,0.53615415,0.52509881,-0.04258925457528209
1709128800000,0.54279000,0.54509000,0.53654000,0.54355000,593413.78375098,62.2744,0.0056,0.0063,-0.0007,68.9053,60.1818,40.8103,29.5098,41.8863,0.00649597,0.54707236,0.53956300,0.53205364,0.53685852,0.52582238,-0.03813878553982723
1709132400000,0.54289000,0.54461000,0.54080000,0.54210000,293706.58769189,60.0606,0.0054,0.0061,-0.0007,71.9039,65.3043,43.4867,35.9769,40.9788,0.00630412,0.54600880,0.53929700,0.53258520,0.53735771,0.52646072,-0.028819359776948814
1709136000000,0.54213000,0.55757000,0.54213000,0.55513000,808934.81737306,70.2838,0.0062,0.0061,0.0001,78.2958,73.0350,61.6300,48.6423,41.6149,0.00695882,0.54972176,0.54023100,0.53074024,0.53905031,0.52758501,-0.04927305054196027
1709139600000,0.55474000,0.55869000,0.49000000,0.52873000,3541474.28196614,45.0969,0.0046,0.0058,-0.0012,71.5821,73.9272,44.4533,49.8567,41.0614,0.01136819,0.55047469,0.53976350,0.52905231,0.53806742,0.52762991,0.003832037082235275
1709143200000,0.52762000,0.52811000,0.50624000,0.52305000,1493117.12596853,41.6394,0.0029,0.0052,-0.0023,65.0900,71.6560,33.3333,46.4722,40.5475,0.01216261,0.55180059,0.53887150,0.52594241,0.53663719,0.52745030,0.012954631650730205
1709146800000,0.52316000,0.52482000,0.51927000,0.52012000,580375.55641235,39.9384,0.0013,0.0044,-0.0032,49.4492,62.0404,0.0000,25.9289,40.0703,0.01169028,0.55310436,0.53784900,0.52259364,0.53506412,0.52716284,0.027496659970442133
1709150400000,0.52000000,0.52423000,0.51643000,0.52321000,284392.67100075,42.6015,0.0002,0.0036,-0.0034,46.7705,53.7699,2.9252,12.0862,39.8002,0.01141240,0.55367293,0.53713450,0.52059607,0.53393516,0.52700783,0.01536274192754055
1709154000000,0.52321000,0.52735000,0.52071000,0.52670000,309404.79478525,45.5386,-0.0003,0.0028,-0.0031,48.5418,48.2538,9.0768,4.0007,39.1450,0.01107152,0.55375694,0.53660550,0.51945406,0.53324610,0.52699576,0.025493414360676453
1709157600000,0.52670000,0.53091000,0.52670000,0.52844000,302500.03855484,46.9948,-0.0006,0.0021,-0.0027,52.5792,49.2972,16.8280,9.6100,38.0836,0.01058141,0.55353866,0.53607150,0.51860434,0.53278837,0.52705239,0.031223429812224257
1709161200000,0.52847000,0.53246000,0.52842000,0.53076000,248109.85424069,48.9547,-0.0006,0.0016,-0.0022,56.2430,52.4547,23.8068,16.5705,36.9003,0.01011416,0.55351805,0.53592450,0.51833095,0.53259519,0.52719779,0.03431659352645949
1709164800000,0.53074000,0.53074000,0.52401000,0.52987000,103709.77825348,48.2182,-0.0007,0.0011,-0.0018,57.7813,55.5345,26.7503,22.4617,36.1595,0.00987387,0.55339012,0.53560200,0.51781388,0.53233565,0.52730258,0.040916352836595296
1709168400000,0.53019000,0.53462000,0.52855000,0.53462000,67521.80918751,52.3397,-0.0004,0.0008,-0.0012,60.7803,58.2682,32.6215,27.7262,34.9561,0.00960216,0.55338736,0.53559850,0.51780964,0.53255321,0.52758954,0.02519341283217337
1709172000000,0.53468000,0.53693000,0.53101000,0.53131000,97822.67506989,49.3896,-0.0004,0.0006,-0.0010,61.0472,59.8696,33.0992,30.8237,33.5378,0.00933915,0.55332902,0.53544900,0.51756898,0.53243481,0.52773544,0.03655248015970744
1709175600000,0.53129000,0.54035000,0.52945000,0.54030000,48310.09496866,56.5525,0.0003,0.0005,-0.0002,66.1086,62.6454,42.2542,35.9916,31.7829,0.00945064,0.55346511,0.53552000,0.51757489,0.53318387,0.52822817,0.014625086135714442
1709179200000,0.54035000,0.54635000,0.53643000,0.54520000,114947.51226032,59.8851,0.0013,0.0007,0.0006,71.2428,66.1329,50.5425,41.9653,29.5837,0.00948417,0.55359045,0.53556100,0.51753155,0.53432827,0.52889373,0.016318799059025675
1709182800000,0.54518000,0.54929000,0.54348000,0.54929000,392789.34460566,62.4725,0.0023,0.0010,0.0013,79.9680,72.4398,64.9137,52.5701,27.8671,0.00922173,0.55432808,0.53577050,0.51721292,0.53575319,0.52969358,0.001564433121226433
1709186400000,0.54895000,0.55916000,0.54868000,0.55200000,833684.05389272,64.1238,0.0033,0.0015,0.0019,85.4412,78.8840,79.9970,65.1511,27.2356,0.00931160,0.55588471,0.53623000,0.51657529,0.53730051,0.53056835,-0.004339110483537536
1709190000000,0.55200000,0.55208000,0.54246000,0.54826000,673427.37326911,60.1878,0.0038,0.0019,0.0019,85.1218,83.5103,85.9949,76.9685,25.8987,0.00933363,0.55714538,0.53680150,0.51645762,0.53834427,0.53126214,0.015689931794453778
1709193600000,0.54777000,0.55145000,0.54254000,0.55109000,589942.83368699,62.0843,0.0043,0.0024,0.0019,83.3880,84.6503,91.7644,85.9187,24.6573,0.00930337,0.55855292,0.53732400,0.51609508,0.53955815,0.53203970,0.00809647854459398
1709197200000,0.55087000,0.55201000,0.54399000,0.54826000,355209.68222132,59.0548,0.0045,0.0028,0.0017,78.3359,82.2819,83.9136,87.2243,23.5642,0.00921170,0.55924192,0.53759950,0.51595708,0.54038690,0.53267579,0.02209745658052995
1709200800000,0.54803000,0.55427000,0.54503000,0.55417000,495617.46761560,63.1039,0.0050,0.0033,0.0018,80.8757,80.8665,87.5091,87.7290,22.7964,0.00921372,0.56082634,0.53813050,0.51543466,0.54169957,0.53351870,0.021758419535366898
1709204400000,0.55410000,0.55428000,0.54934000,0.55015000,300235.02020727,58.8414,0.0051,0.0036,0.0014,78.6267,79.2794,80.0404,83.8210,22.0846,0.00890846,0.56177510,0.53853300,0.51529090,0.54250438,0.53417091,0.007208347943416384
1709208000000,0.55012000,0.55261000,0.54483000,0.54961000,485382.66889502,58.2720,0.0050,0.0039,0.0011,78.0733,79.1919,75.6276,81.0590,20.7694,0.00882785,0.56082553,0.53825700,0.51568847,0.54318110,0.53477636,0.01670795217616905
1709211600000,0.55024000,0.56059000,0.54899000,0.55693000,752639.45663087,63.4371,0.0055,0.0042,0.0013,79.0641,78.5880,76.0178,77.2286,20.4699,0.00902586,0.56318230,0.53966700,0.51615170,0.54449052,0.53564513,0.012809709161920637
1709215200000,0.55671000,0.56054000,0.55193000,0.55557000,606474.12653002,61.9039,0.0057,0.0045,0.0012,82.3858,79.8410,81.2755,77.6403,20.1918,0.00899616,0.56448244,0.54129300,0.51810356,0.54554571,0.53642650,0.010332168806174203
1709218800000,0.55564000,0.56179000,0.55224000,0.56051000,668793.67944496,65.1944,0.0062,0.0048,0.0013,90.1229,83.8576,93.5390,83.6107,20.0751,0.00903572,0.56579885,0.54331250,0.52082615,0.54697088,0.53737095,-0.018074624801292676
1709222400000,0.56022000,0.57833000,0.55139000,0.56636000,4244478.28625168,68.6479,0.0069,0.0053,0.0017,85.2952,85.9346,94.9781,89.9308,21.4380,0.01031460,0.56810697,0.54547000,0.52283303,0.54881746,0.53850778,-0.04645779902522402
1709226000000,0.56513000,0.56520000,0.54770000,0.55413000,1008660.87088166,56.1128,0.0065,0.0055,0.0010,71.2656,82.2279,66.6667,85.0612,22.1342,0.01091070,0.56804161,0.54684150,0.52564139,0.54932342,0.53912041,-0.02167216655235435
1709229600000,0.55308000,0.56421000,0.55190000,0.55887000,653310.82085503,59.2208,0.0065,0.0057,0.0008,54.5011,70.3540,41.5980,67.7476,22.7807,0.01101065,0.56839794,0.54836300,0.52832806,0.55023262,0.53989491,-0.016325936035889388
1709233200000,0.55841000,0.56573000,0.55476000,0.56411000,498334.72737667,62.3915,0.0068,0.0059,0.0009,49.4496,58.4055,24.9610,44.4086,23.5119,0.01100774,0.56947007,0.55003050,0.53059093,0.55155427,0.54084452,-0.02995986828114873
1709236800000,0.56407000,0.56568000,0.56116000,0.56134000,295223.44336128,59.7469,0.0067,0.0061,0.0006,52.9133,52.2880,34.6247,33.7279,24.1909,0.01054433,0.56927559,0.55160400,0.53393241,0.55248625,0.54164826,-0.0271218978953642
1709240400000,0.56001000,0.56082000,0.54106000,0.55047000,982524.67379021,50.6701,0.0057,0.0060,-0.0003,46.0798,49.4809,26.3600,28.6486,22.8603,0.01123974,0.56828168,0.55239650,0.53651132,0.55229422,0.54199421,-0.0073479467456854745
1709244000000,0.55038000,0.55125000,0.53420000,0.54065000,406494.08940996,44.1453,0.0041,0.0056,-0.0015,30.8329,43.2753,9.6636,23.5494,22.2746,0.01165476,0.56665243,0.55286350,0.53907457,0.55118525,0.54194150,0.015490243108434313
1709247600000,0.54066000,0.54569000,0.54041000,0.54225000,165322.48651552,45.3794,0.0029,0.0051,-0.0022,19.3686,32.0938,1.6789,12.5675,21.7307,0.01119942,0.56641676,0.55296100,0.53950524,0.55033427,0.54195360,0.007404515103240114
1709251200000,0.54312000,0.55000000,0.54265000,0.54982000,64534.73026775,50.9064,0.0025,0.0046,-0.0020,22.7510,24.3175,10.8768,7.4064,20.6885,0.01095303,0.56625992,0.55319200,0.54012408,0.55028529,0.54226208,-0.008951957035977481
1709254800000,0.54984000,0.54984000,0.54430000,0.54746000,34833.76021827,49.2338,0.0020,0.0041,-0.0020,27.8949,23.3381,17.7992,10.1183,19.7207,0.01056639,0.56630138,0.55310050,0.53989962,0.55001622,0.54246592,-0.012350827832813481
1709258400000,0.54749000,0.54876000,0.54218000,0.54632000,88554.69238455,48.4064,0.0015,0.0036,-0.0020,30.9691,27.2050,21.9171,16.8644,19.0613,0.01028164,0.56634031,0.55281650,0.53929269,0.54966420,0.54261706,0.002175841711204639
1709262000000,0.54607000,0.54839000,0.54358000,0.54644000,8634.29009000,48.5045,0.0011,0.0031,-0.0019,28.4160,29.0933,18.6496,19.4553,18.4490,0.00989081,0.56639444,0.55272550,0.53905656,0.54935713,0.54276698,0.005056370011746598
1709265600000,0.54665000,0.54988000,0.54611000,0.54909000,31415.63874484,50.7324,0.0010,0.0027,-0.0016,29.6473,29.6775,20.6883,20.4183,17.6550,0.00945361,0.56636989,0.55262550,0.53888111,0.54933169,0.54301494,-0.001439780089977721
1709269200000,0.54990000,0.55105000,0.54628000,0.54628000,114075.97804325,48.3440,0.0007,0.0023,-0.0016,29.6170,29.2268,20.6033,19.9804,16.7369,0.00911907,0.56642292,0.55252650,0.53863008,0.54904105,0.54314298,-0.0025110213983758132
1709272800000,0.54671000,0.54937000,0.54344000,0.54492000,98009.58069294,47.1861,0.0003,0.0019,-0.0016,31.7048,30.3230,20.2282,20.5066,16.2793,0.00889128,0.56632186,0.55206400,0.53780614,0.54864857,0.54321267,0.002254668391691968
1709276400000,0.54488000,0.54607000,0.53880000,0.54074000,157229.94029547,43.7202,-0.0003,0.0014,-0.0018,27.3717,29.5645,11.2671,17.3662,16.4480,0.00877547,0.56667047,0.55159350,0.53651653,0.54789537,0.54311570,0.016197582437330656
1709280000000,0.54076000,0.54843000,0.53913000,0.54751000,162977.85373593,50.1117,-0.0003,0.0011,-0.0014,32.3184,30.4650,16.9656,16.1537,16.1952,0.00881294,0.56664828,0.55148850,0.53632872,0.54785867,0.54328803,0.0026995000433505693
1709283600000,0.54760000,0.54936000,0.54681000,0.54921000,182914.10999656,51.5981,-0.0001,0.0009,-0.0009,36.8790,32.1897,27.7954,18.6761,15.7984,0.00836558,0.56608046,0.55110250,0.53612454,0.54798737,0.54352026,-0.01194262751802738
1709287200000,0.54920000,0.55095000,0.54702000,0.54830000,331675.35532873,50.7268,0.0000,0.0007,-0.0007,47.6208,38.9394,57.4420,34.0677,15.1480,0.00804876,0.56561818,0.55073900,0.53585982,0.54801714,0.54370770,-0.009529117369203175
1709290800000,0.54829000,0.54891000,0.54375000,0.54491000,126004.76932362,47.5084,-0.0002,0.0005,-0.0007,54.4880,46.3293,62.0601,49.0992,15.0322,0.00784242,0.56433458,0.54995900,0.53558342,0.54772123,0.54375485,0.005344376430204428
1709294400000,0.54491000,0.54854000,0.54447000,0.54615000,193646.91696393,48.7883,-0.0003,0.0003,-0.0006,58.5943,53.5677,67.1194,62.2072,14.9246,0.00757296,0.56126418,0.54894850,0.53663282,0.54757159,0.54384878,0.008024115270048
1709298000000,0.54626000,0.55000000,0.54595000,0.54957000,325700.99190140,52.2468,-0.0001,0.0003,-0.0003,70.2445,61.1090,70.8061,66.6619,14.5284,0.00732132,0.56081081,0.54872050,0.53663019,0.54776191,0.54407314,-7.278682561668742e-05
1709301600000,0.55000000,0.55334000,0.54397000,0.54899000,176427.92798780,51.6102,0.0000,0.0002,-0.0002,72.6670,67.1686,85.6223,74.5159,13.5154,0.00746765,0.55938946,0.54822650,0.53706354,0.54787887,0.54426596,0.005377236056971846
1709305200000,0.54921000,0.54956000,0.54017000,0.54269000,169296.92690068,45.1723,-0.0004,0.0001,-0.0005,61.5849,68.1655,69.8545,75.4277,13.2288,0.00760496,0.55585589,0.54715550,0.53845511,0.54738469,0.54420416,0.01641178690786585
1709308800000,0.54246000,0.54574000,0.54172000,0.54310000,114836.55693579,45.6474,-0.0006,0.0000,-0.0006,42.1366,58.7962,44.0553,66.5107,12.9626,0.00734890,0.55219491,0.54624350,0.54029209,0.54697663,0.54416086,0.020520830159802262
1709312400000,0.54336000,0.54903000,0.54336000,0.54783000,86332.67374537,50.9310,-0.0005,-0.0001,-0.0003,39.4773,47.7329,41.4001,51.7699,12.0548,0.00724755,0.55179308,0.54611150,0.54042992,0.54705790,0.54430475,0.012786854310069958
1709316000000,0.54782000,0.55064000,0.54539000,0.55055000,208659.66488687,53.7173,-0.0001,-0.0001,0.0000,57.4966,46.3702,69.0570,51.5041,11.4808,0.00710486,0.55201711,0.54660650,0.54119589,0.54739048,0.54454966,0.03053440218725906
1709319600000,0.55056000,0.55070000,0.54717000,0.54953000,228102.28571520,52.5131,0.0001,-0.0001,0.0002,72.2375,56.4038,90.8411,67.0994,10.9595,0.00684952,0.55213366,0.54697050,0.54180734,0.54759425,0.54474496,0.045602281834911225
1709323200000,0.54964000,0.55268000,0.54763000,0.55195000,169754.43633805,55.0857,0.0004,0.0000,0.0004,81.6827,70.4723,95.9848,85.2943,10.8670,0.00672098,0.55254948,0.54707700,0.54160452,0.54800908,0.54502752,0.05472972388613174
1709326800000,0.55046000,0.55219000,0.54813000,0.55167000,121790.58284121,54.7163,0.0007,0.0001,0.0005,84.1614,79.3606,94.7429,93.8563,10.7811,0.00653091,0.55311507,0.54728750,0.54145993,0.54835774,0.54528800,0.05401856399636156
1709330400000,0.55173000,0.55671000,0.55132000,0.55436000,235376.47584546,57.6539,0.0011,0.0003,0.0007,88.1600,84.6680,98.7581,96.4953,11.5501,0.00644942,0.55425692,0.54768950,0.54112208,0.54892938,0.54564377,0.04800301832291861
1709334000000,0.55455000,0.55696000,0.55337000,0.55488000,103624.60069163,58.2182,0.0014,0.0005,0.0009,87.2171,86.5128,98.7581,97.4197,12.3077,0.00624517,0.55535354,0.54811150,0.54086946,0.54949611,0.54600597,0.03709533596279417
1709337600000,0.55490000,0.56762000,0.55324000,0.56762000,379349.61629523,69.0864,0.0027,0.0010,0.0017,91.1346,88.8372,100.0000,99.1721,14.4739,0.00682623,0.56021558,0.54903800,0.53786042,0.55122219,0.54685358,0.014863791583990206
1709341200000,0.56800000,0.57578000,0.56105000,0.57517000,412117.72884622,73.4878,0.0042,0.0016,0.0026,95.2996,91.2171,100.0000,99.5860,17.2157,0.00739079,0.56634588,0.55048250,0.53461912,0.55350294,0.54796403,0.013058308017828655
1709344800000,0.57332000,0.58410000,0.57138000,0.58300000,402601.05883798,77.1251,0.0060,0.0025,0.0035,98.5943,95.0095,100.0000,100.0000,20.3127,0.00777144,0.57342065,0.55238650,0.53135235,0.55631218,0.54933799,0.000771571901624021
1709348400000,0.58280000,0.58901000,0.58100000,0.58229000,352969.91292413,76.1055,0.0073,0.0035,0.0039,94.0079,95.9673,98.9363,99.6454,23.4538,0.00778848,0.57848247,0.55446400,0.53044553,0.55878626,0.55063023,0.0011328139620673174
1709352000000,0.58294000,0.58443000,0.57842000,0.58162000,308206.02131932,75.0966,0.0082,0.0044,0.0038,89.5353,94.0458,96.8201,98.5855,25.7765,0.00766145,0.58268497,0.55616950,0.52965403,0.56096090,0.55184551,0.0021297067681434515
1709355600000,0.58048000,0.58164000,0.57234000,0.57585000,201143.04633129,66.8742,0.0083,0.0052,0.0031,81.0938,88.2123,85.9649,93.9071,26.6652,0.00777849,0.58513754,0.55750150,0.52986546,0.56237891,0.55278686,0.02953266915076955
1709359200000,0.57635000,0.58013000,0.57596000,0.57612000,81260.51642963,67.0560,0.0084,0.0058,0.0025,76.2680,82.2990,74.2151,85.6667,27.4904,0.00752860,0.58732501,0.55889250,0.53045999,0.56368759,0.55370189,0.035852365783586644
1709362800000,0.57628000,0.58273000,0.57336000,0.58273000,173719.39956264,71.2197,0.0088,0.0064,0.0024,76.5127,77.9582,68.3332,76.1711,27.7291,0.00766013,0.59025632,0.56078350,0.53131068,0.56550115,0.55484025,0.014295085187791594
1709366400000,0.58250000,0.58624000,0.57233000,0.58345000,373580.39120308,71.6401,0.0091,0.0070,0.0022,81.3592,78.0466,71.7598,71.4361,28.3069,0.00810654,0.59289185,0.56264850,0.53240515,0.56721056,0.55596220,0.004702270024675664
1709370000000,0.58344000,0.58878000,0.57839000,0.58295000,371667.23838730,70.8659,0.0092,0.0074,0.0018,85.8898,81.2539,75.2626,71.7852,29.0873,0.00826965,0.59516777,0.56431750,0.53346723,0.56870956,0.55702054,-0.0032129783746176308
1709373600000,0.58303000,0.59100000,0.58026000,0.58286000,445005.93914183,70.7177,0.0092,0.0078,0.0014,84.3596,83.8696,73.7296,73.5840,30.0188,0.00844610,0.59702786,0.56601100,0.53499414,0.57005722,0.55803385,-0.0024220365526115726
1709377200000,0.58368000,0.59311000,0.58367000,0.59311000,325933.04483811,76.6938,0.0099,0.0082,0.0017,88.7892,86.3462,80.4197,76.4706,31.0762,0.00857495,0.59975252,0.56853200,0.53731148,0.57225272,0.55940939,-0.024854905943339497
1709380800000,0.59309000,0.60080000,0.59290000,0.59715000,846429.70214019,78.5518,0.0106,0.0087,0.0019,91.1126,88.0871,89.7304,81.2932,32.6668,0.00852674,0.60253862,0.57123450,0.53993038,0.57462389,0.56088941,-0.02197630175598615
1709384400000,0.59761000,0.59761000,0.58935000,0.59112000,230231.39340083,69.6293,0.0106,0.0091,0.0015,90.6574,90.1864,73.7925,81.3142,33.3627,0.00850769,0.60390703,0.57339900,0.54289097,0.57619495,0.56207493,-0.01039010137754271
1709388000000,0.58961000,0.59088000,0.57998000,0.58620000,602188.06955541,63.3105,0.0101,0.0093,0.0008,78.4142,86.7281,41.1977,68.2402,32.2948,0.00869571,0.60427426,0.57518150,0.54608874,0.57714781,0.56302101,-0.004188219293685029
1709391600000,0.58620000,0.58812000,0.58093000,0.58108000,207760.34753662,57.4660,0.0091,0.0092,-0.0001,58.6293,75.9003,7.8643,40.9515,31.3031,0.00858816,0.60343845,0.57675900,0.55007955,0.57752230,0.56372920,0.00996600655960595
1709395200000,0.58112000,0.58530000,0.57806000,0.58145000,574377.11654771,57.7694,0.0083,0.0091,-0.0007,42.7583,59.9340,0.4796,16.5139,29.9045,0.00849186,0.60240825,0.57823400,0.55405975,0.57789637,0.56442414,0.00915906252977443
1709398800000,0.58123000,0.58286000,0.57808000,0.57855000,289324.52470355,54.4888,0.0074,0.0087,-0.0013,28.9507,43.4461,0.4796,2.9412,28.6059,0.00822673,0.60046004,0.57957800,0.55869596,0.57795862,0.56497809,0.02739757273382539
1709402400000,0.57855000,0.58459000,0.57854000,0.58417000,405801.31332488,59.3112,0.0070,0.0084,-0.0014,31.8230,34.5107,7.1599,2.7064,27.6395,0.00807125,0.59850986,0.58106850,0.56362714,0.57855018,0.56573072,-0.0008048841487043166
1709406000000,0.58435000,0.58962000,0.58351000,0.58501000,268196.09871571,59.9935,0.0067,0.0080,-0.0014,35.9911,32.2549,14.3057,7.3151,27.3869,0.00793116,0.59526604,0.58257500,0.56988396,0.57916540,0.56648677,0.002253829902116118
1709409600000,0.58500000,0.58532000,0.57954000,0.58375000,138028.98564904,58.4112,0.0063,0.0077,-0.0014,42.0794,36.6312,19.7393,13.7350,26.4179,0.00777751,0.59405889,0.58338150,0.57270411,0.57960203,0.56716376,-0.0018174964709559587
1709413200000,0.58377000,0.58690000,0.58342000,0.58690000,212794.22720949,61.1686,0.0061,0.0074,-0.0013,45.2757,41.1154,22.3123,18.7858,25.7292,0.00747054,0.59404872,0.58396800,0.57388728,0.58029708,0.56793773,-0.00017040129546211274
1709416800000,0.58700000,0.58963000,0.58536000,0.58680000,138645.75824945,61.0303,0.0059,0.0071,-0.0012,43.2412,43.5321,23.7484,21.9333,25.4463,0.00724193,0.59430162,0.58415800,0.57401438,0.58091640,0.56867742,0.0022979711376237273
1709420400000,0.58659000,0.59500000,0.58659000,0.59462000,122264.24619736,67.2650,0.0063,0.0069,-0.0006,54.1448,47.5539,36.0133,27.3580,25.8136,0.00732536,0.59584544,0.58477450,0.57370356,0.58222151,0.56969478,-0.01798731723900291
1709424000000,0.59474000,0.59474000,0.58370000,0.58370000,238401.43973179,54.2198,0.0057,0.0067,-0.0010,45.3533,47.5797,26.7600,28.8406,25.5826,0.00759070,0.59586773,0.58487850,0.57388927,0.58236231,0.57024400,-0.0063418074386009
1709427600000,0.58432000,0.58633000,0.58166000,0.58633000,126042.68306651,56.4123,0.0053,0.0064,-0.0011,44.6643,48.0541,20.7020,27.8251,24.9779,0.00738207,0.59558991,0.58540250,0.57521509,0.58274019,0.57087483,-0.03804868181540574
1709431200000,0.58596000,0.58699000,0.58055000,0.58269000,29764.12131278,52.6537,0.0047,0.0061,-0.0014,28.2842,39.4339,3.0036,16.8219,24.2037,0.00731478,0.59508997,0.58573100,0.57637203,0.58273541,0.57133817,-0.02511144782259665
1709434800000,0.58278000,0.58680000,0.58196000,0.58680000,23628.50391678,56.2021,0.0045,0.0058,-0.0013,37.2148,36.7211,11.0987,11.6014,23.4847,0.00713801,0.59520014,0.58593450,0.57666886,0.58312251,0.57194451,-0.026157130280847717
1709438400000,0.58679000,0.59005000,0.58596000,0.58815000,40105.27700462,57.3332,0.0044,0.0055,-0.0011,44.9466,36.8152,18.7706,10.9576,23.3048,0.00692030,0.59540954,0.58616950,0.57692946,0.58360132,0.57258002,-0.029260113537126212
1709442000000,0.58758000,0.58758000,0.58402000,0.58402000,15699.98964656,52.8375,0.0039,0.0052,-0.0012,48.7800,43.6471,19.1898,16.3530,22.7175,0.00672099,0.59540003,0.58622300,0.57704597,0.58364120,0.57302865,-0.01363661413192902
1709445600000,0.58413000,0.58413000,0.57745000,0.58001000,206275.04000229,48.8335,0.0032,0.0048,-0.0016,36.4444,43.3903,11.0948,16.3517,21.2559,0.00671806,0.59554596,0.58608050,0.57661504,0.58329537,0.57330243,-0.006017968254650669
1709449200000,0.58000000,0.58102000,0.54448000,0.56444000,1375950.08951635,37.0831,0.0013,0.0041,-0.0027,29.7597,38.3280,0.4192,10.2346,23.0320,0.00884820,0.59749825,0.58464700,0.57179575,0.58149962,0.57295488,0.024448870578846416
1709452800000,0.56428000,0.57000000,0.56010000,0.56824000,288322.32704849,40.8255,0.0002,0.0033,-0.0031,33.7090,33.3043,4.1332,5.2157,24.6812,0.00892333,0.59659440,0.58320150,0.56980860,0.58023680,0.57276998,0.005563125829023317
